Double, -1, 10000, 0, 0, 0, 0, 0, 0, 1, 100, 100
2011-01-01T12:00:10Z, 2011-01-01T12:00:10Z, Good, Raw, Double, 399.81
2011-01-01T14:30:00Z, 2011-01-01T14:30:00Z, Good, Raw, Double, 91.53
2011-01-01T14:30:10Z, 2011-01-01T14:30:10Z, Good, Raw, Double, 590.35
2011-01-01T14:30:20Z, 2011-01-01T14:30:20Z, Good, Raw, Double, 102.14
2011-01-01T14:30:30Z, 2011-01-01T14:30:30Z, Good, Raw, Double, 818.51
2011-01-01T14:30:40Z, 2011-01-01T14:30:40Z, Good, Raw, Double, 45.13
2011-01-01T14:30:50Z, 2011-01-01T14:30:50Z, Good, Raw, Double, 230.33
2011-01-01T14:31:00Z, 2011-01-01T14:31:00Z, Good, Raw, Double, 894.78
2011-01-01T14:31:10Z, 2011-01-01T14:31:10Z, Good, Raw, Double, 431.44
2011-01-01T14:31:20Z, 2011-01-01T14:31:20Z, Good, Raw, Double, 485.55
2011-01-01T14:31:30Z, 2011-01-01T14:31:30Z, Good, Raw, Double, 689.87
2011-01-01T14:31:40Z, 2011-01-01T14:31:40Z, Good, Raw, Double, 421.62
2011-01-01T14:31:50Z, 2011-01-01T14:31:50Z, Good, Raw, Double, 941.47
2011-01-01T14:32:00Z, 2011-01-01T14:32:00Z, Good, Raw, Double, 11.12
2011-01-01T14:32:10Z, 2011-01-01T14:32:10Z, Good, Raw, Double, 205.19
2011-01-01T14:32:20Z, 2011-01-01T14:32:20Z, Good, Raw, Double, 769.31
2011-01-01T14:32:30Z, 2011-01-01T14:32:30Z, Good, Raw, Double, 926.75
2011-01-01T14:32:40Z, 2011-01-01T14:32:40Z, Good, Raw, Double, 134.18
2011-01-01T14:32:50Z, 2011-01-01T14:32:50Z, Good, Raw, Double, 331.16
2011-01-01T14:33:00Z, 2011-01-01T14:33:00Z, Good, Raw, Double, 228.04
2011-01-01T14:33:10Z, 2011-01-01T14:33:10Z, Good, Raw, Double, 521.71
2011-01-01T14:33:20Z, 2011-01-01T14:33:20Z, Good, Raw, Double, 374.65
2011-01-01T14:33:30Z, 2011-01-01T14:33:30Z, Good, Raw, Double, 771.82
2011-01-01T14:33:40Z, 2011-01-01T14:33:40Z, Good, Raw, Double, 609.61
2011-01-01T14:33:50Z, 2011-01-01T14:33:50Z, Good, Raw, Double, 971.32
2011-01-01T14:34:00Z, 2011-01-01T14:34:00Z, Good, Raw, Double, 155.20
2011-01-01T14:34:10Z, 2011-01-01T14:34:10Z, Good, Raw, Double, 484.77
2011-01-01T14:34:20Z, 2011-01-01T14:34:20Z, Good, Raw, Double, 16.01
2011-01-01T14:34:30Z, 2011-01-01T14:34:30Z, Good, Raw, Double, 602.58
2011-01-01T14:34:40Z, 2011-01-01T14:34:40Z, Good, Raw, Double, 669.04
2011-01-01T14:34:50Z, 2011-01-01T14:34:50Z, Good, Raw, Double, 446.17
2011-01-01T14:35:00Z, 2011-01-01T14:35:00Z, Good, Raw, Double, 497.64
2011-01-01T14:35:10Z, 2011-01-01T14:35:10Z, Good, Raw, Double, 328.25
2011-01-01T14:35:20Z, 2011-01-01T14:35:20Z, Good, Raw, Double, 546.18
2011-01-01T14:35:30Z, 2011-01-01T14:35:30Z, Good, Raw, Double, 230.11
2011-01-01T14:35:40Z, 2011-01-01T14:35:40Z, Good, Raw, Double, 304.50
2011-01-01T14:35:50Z, 2011-01-01T14:35:50Z, Good, Raw, Double, 32.15
2011-01-01T14:36:00Z, 2011-01-01T14:36:00Z, Good, Raw, Double, 398.36
2011-01-01T14:36:10Z, 2011-01-01T14:36:10Z, Good, Raw, Double, 552.18
2011-01-01T14:36:20Z, 2011-01-01T14:36:20Z, Good, Raw, Double, 849.61
2011-01-01T14:36:30Z, 2011-01-01T14:36:30Z, Good, Raw, Double, 433.78
2011-01-01T14:36:40Z, 2011-01-01T14:36:40Z, Good, Raw, Double, 368.00
2011-01-01T14:36:50Z, 2011-01-01T14:36:50Z, Good, Raw, Double, 952.02
2011-01-01T14:37:00Z, 2011-01-01T14:37:00Z, Good, Raw, Double, 135.91
2011-01-01T14:37:10Z, 2011-01-01T14:37:10Z, Good, Raw, Double, 585.66
2011-01-01T14:37:20Z, 2011-01-01T14:37:20Z, Good, Raw, Double, 555.26
2011-01-01T14:37:30Z, 2011-01-01T14:37:30Z, Good, Raw, Double, 349.67
2011-01-01T14:37:40Z, 2011-01-01T14:37:40Z, Good, Raw, Double, 960.10
2011-01-01T14:37:50Z, 2011-01-01T14:37:50Z, Good, Raw, Double, 637.20
2011-01-01T14:38:00Z, 2011-01-01T14:38:00Z, Good, Raw, Double, 527.41
2011-01-01T14:38:10Z, 2011-01-01T14:38:10Z, Good, Raw, Double, 284.39
2011-01-01T14:38:20Z, 2011-01-01T14:38:20Z, Good, Raw, Double, 616.58
2011-01-01T14:38:30Z, 2011-01-01T14:38:30Z, Good, Raw, Double, 640.73
2011-01-01T14:38:40Z, 2011-01-01T14:38:40Z, Good, Raw, Double, 838.36
2011-01-01T14:38:50Z, 2011-01-01T14:38:50Z, Good, Raw, Double, 754.89
2011-01-01T14:39:00Z, 2011-01-01T14:39:00Z, Good, Raw, Double, 233.11
2011-01-01T14:39:10Z, 2011-01-01T14:39:10Z, Good, Raw, Double, 686.03
2011-01-01T14:39:20Z, 2011-01-01T14:39:20Z, Good, Raw, Double, 889.41
2011-01-01T14:39:30Z, 2011-01-01T14:39:30Z, Good, Raw, Double, 745.27
2011-01-01T14:39:40Z, 2011-01-01T14:39:40Z, Good, Raw, Double, 383.13
2011-01-01T14:39:50Z, 2011-01-01T14:39:50Z, Good, Raw, Double, 579.23
2011-01-01T14:40:00Z, 2011-01-01T14:40:00Z, Good, Raw, Double, 590.99
2011-01-01T14:40:10Z, 2011-01-01T14:40:10Z, Good, Raw, Double, 444.74
2011-01-01T14:40:20Z, 2011-01-01T14:40:20Z, Good, Raw, Double, 806.60
2011-01-01T14:40:30Z, 2011-01-01T14:40:30Z, Good, Raw, Double, 888.26
2011-01-01T14:40:40Z, 2011-01-01T14:40:40Z, Good, Raw, Double, 782.79
2011-01-01T14:40:50Z, 2011-01-01T14:40:50Z, Good, Raw, Double, 653.63
2011-01-01T14:41:00Z, 2011-01-01T14:41:00Z, Good, Raw, Double, 650.58
2011-01-01T14:41:10Z, 2011-01-01T14:41:10Z, Good, Raw, Double, 861.50
2011-01-01T14:41:20Z, 2011-01-01T14:41:20Z, Good, Raw, Double, 120.18
2011-01-01T14:41:30Z, 2011-01-01T14:41:30Z, Good, Raw, Double, 508.66
2011-01-01T14:41:40Z, 2011-01-01T14:41:40Z, Good, Raw, Double, 386.65
2011-01-01T14:41:50Z, 2011-01-01T14:41:50Z, Good, Raw, Double, 139.14
2011-01-01T14:42:00Z, 2011-01-01T14:42:00Z, Good, Raw, Double, 83.03
2011-01-01T14:42:10Z, 2011-01-01T14:42:10Z, Good, Raw, Double, 395.20
2011-01-01T14:42:20Z, 2011-01-01T14:42:20Z, Good, Raw, Double, 708.30
2011-01-01T14:42:30Z, 2011-01-01T14:42:30Z, Good, Raw, Double, 384.29
2011-01-01T14:42:40Z, 2011-01-01T14:42:40Z, Good, Raw, Double, 901.81
2011-01-01T14:42:50Z, 2011-01-01T14:42:50Z, Good, Raw, Double, 440.64
2011-01-01T14:43:00Z, 2011-01-01T14:43:00Z, Good, Raw, Double, 442.44
2011-01-01T14:43:10Z, 2011-01-01T14:43:10Z, Good, Raw, Double, 488.97
2011-01-01T14:43:20Z, 2011-01-01T14:43:20Z, Good, Raw, Double, 447.92
2011-01-01T14:43:30Z, 2011-01-01T14:43:30Z, Good, Raw, Double, 785.36
2011-01-01T14:43:40Z, 2011-01-01T14:43:40Z, Good, Raw, Double, 151.70
2011-01-01T14:43:50Z, 2011-01-01T14:43:50Z, Good, Raw, Double, 775.07
2011-01-01T14:44:00Z, 2011-01-01T14:44:00Z, Good, Raw, Double, 992.29
2011-01-01T14:44:10Z, 2011-01-01T14:44:10Z, Good, Raw, Double, 370.84
2011-01-01T14:44:20Z, 2011-01-01T14:44:20Z, Good, Raw, Double, 947.43
2011-01-01T14:44:30Z, 2011-01-01T14:44:30Z, Good, Raw, Double, 107.89
2011-01-01T14:44:40Z, 2011-01-01T14:44:40Z, Good, Raw, Double, 787.00
2011-01-01T14:44:50Z, 2011-01-01T14:44:50Z, Good, Raw, Double, 773.96
2011-01-01T14:45:00Z, 2011-01-01T14:45:00Z, Good, Raw, Double, 84.72
2011-01-01T14:45:10Z, 2011-01-01T14:45:10Z, Good, Raw, Double, 161.69
2011-01-01T14:45:20Z, 2011-01-01T14:45:20Z, Good, Raw, Double, 629.71
2011-01-01T14:45:30Z, 2011-01-01T14:45:30Z, Good, Raw, Double, 952.13
2011-01-01T14:45:40Z, 2011-01-01T14:45:40Z, Good, Raw, Double, 835.11
2011-01-01T14:45:50Z, 2011-01-01T14:45:50Z, Good, Raw, Double, 142.84
2011-01-01T14:46:00Z, 2011-01-01T14:46:00Z, Good, Raw, Double, 285.58
2011-01-01T14:46:10Z, 2011-01-01T14:46:10Z, Good, Raw, Double, 20.80
2011-01-01T14:46:20Z, 2011-01-01T14:46:20Z, Good, Raw, Double, 693.64
2011-01-01T14:46:30Z, 2011-01-01T14:46:30Z, Good, Raw, Double, 94.18
2011-01-01T14:46:40Z, 2011-01-01T14:46:40Z, Good, Raw, Double, 363.30
2011-01-01T14:46:50Z, 2011-01-01T14:46:50Z, Good, Raw, Double, 139.23
2011-01-01T14:47:00Z, 2011-01-01T14:47:00Z, Good, Raw, Double, 469.51
2011-01-01T14:47:10Z, 2011-01-01T14:47:10Z, Good, Raw, Double, 156.12
2011-01-01T14:47:20Z, 2011-01-01T14:47:20Z, Good, Raw, Double, 506.86
2011-01-01T14:47:30Z, 2011-01-01T14:47:30Z, Good, Raw, Double, 890.86
2011-01-01T14:47:40Z, 2011-01-01T14:47:40Z, Good, Raw, Double, 947.81
2011-01-01T14:47:50Z, 2011-01-01T14:47:50Z, Good, Raw, Double, 501.56
2011-01-01T14:48:00Z, 2011-01-01T14:48:00Z, Good, Raw, Double, 75.43
2011-01-01T14:48:10Z, 2011-01-01T14:48:10Z, Good, Raw, Double, 623.14
2011-01-01T14:48:20Z, 2011-01-01T14:48:20Z, Good, Raw, Double, 404.99
2011-01-01T14:48:30Z, 2011-01-01T14:48:30Z, Good, Raw, Double, 955.74
2011-01-01T14:48:40Z, 2011-01-01T14:48:40Z, Good, Raw, Double, 243.60
2011-01-01T14:48:50Z, 2011-01-01T14:48:50Z, Good, Raw, Double, 758.82
2011-01-01T14:49:00Z, 2011-01-01T14:49:00Z, Good, Raw, Double, 475.73
2011-01-01T14:49:10Z, 2011-01-01T14:49:10Z, Good, Raw, Double, 136.44
2011-01-01T14:49:20Z, 2011-01-01T14:49:20Z, Good, Raw, Double, 436.71
2011-01-01T14:49:30Z, 2011-01-01T14:49:30Z, Good, Raw, Double, 354.16
2011-01-01T14:49:40Z, 2011-01-01T14:49:40Z, Good, Raw, Double, 798.72
2011-01-01T14:49:50Z, 2011-01-01T14:49:50Z, Good, Raw, Double, 282.08
2011-01-01T14:50:00Z, 2011-01-01T14:50:00Z, Good, Raw, Double, 484.45
2011-01-01T14:50:10Z, 2011-01-01T14:50:10Z, Good, Raw, Double, 727.24
2011-01-01T14:50:20Z, 2011-01-01T14:50:20Z, Good, Raw, Double, 113.94
2011-01-01T14:50:30Z, 2011-01-01T14:50:30Z, Good, Raw, Double, 691.21
2011-01-01T14:50:40Z, 2011-01-01T14:50:40Z, Good, Raw, Double, 747.48
2011-01-01T14:50:50Z, 2011-01-01T14:50:50Z, Good, Raw, Double, 239.27
2011-01-01T14:51:00Z, 2011-01-01T14:51:00Z, Good, Raw, Double, 104.05
2011-01-01T14:51:10Z, 2011-01-01T14:51:10Z, Good, Raw, Double, 23.90
2011-01-01T14:51:20Z, 2011-01-01T14:51:20Z, Good, Raw, Double, 148.68
2011-01-01T14:51:30Z, 2011-01-01T14:51:30Z, Good, Raw, Double, 666.44
2011-01-01T14:51:40Z, 2011-01-01T14:51:40Z, Good, Raw, Double, 566.58
2011-01-01T14:51:50Z, 2011-01-01T14:51:50Z, Good, Raw, Double, 304.16
2011-01-01T14:52:00Z, 2011-01-01T14:52:00Z, Good, Raw, Double, 746.77
2011-01-01T14:52:10Z, 2011-01-01T14:52:10Z, Good, Raw, Double, 464.48
2011-01-01T14:52:20Z, 2011-01-01T14:52:20Z, Good, Raw, Double, 979.19
2011-01-01T14:52:30Z, 2011-01-01T14:52:30Z, Good, Raw, Double, 558.83
2011-01-01T14:52:40Z, 2011-01-01T14:52:40Z, Good, Raw, Double, 316.17
2011-01-01T14:52:50Z, 2011-01-01T14:52:50Z, Good, Raw, Double, 886.09
2011-01-01T14:53:00Z, 2011-01-01T14:53:00Z, Good, Raw, Double, 391.09
2011-01-01T14:53:10Z, 2011-01-01T14:53:10Z, Good, Raw, Double, 511.99
2011-01-01T14:53:20Z, 2011-01-01T14:53:20Z, Good, Raw, Double, 747.25
2011-01-01T14:53:30Z, 2011-01-01T14:53:30Z, Good, Raw, Double, 115.32
2011-01-01T14:53:40Z, 2011-01-01T14:53:40Z, Good, Raw, Double, 799.63
2011-01-01T14:53:50Z, 2011-01-01T14:53:50Z, Good, Raw, Double, 610.67
2011-01-01T14:54:00Z, 2011-01-01T14:54:00Z, Good, Raw, Double, 988.51
2011-01-01T14:54:10Z, 2011-01-01T14:54:10Z, Good, Raw, Double, 706.46
2011-01-01T14:54:20Z, 2011-01-01T14:54:20Z, Good, Raw, Double, 166.38
2011-01-01T14:54:30Z, 2011-01-01T14:54:30Z, Good, Raw, Double, 848.73
2011-01-01T14:54:40Z, 2011-01-01T14:54:40Z, Good, Raw, Double, 413.93
2011-01-01T14:54:50Z, 2011-01-01T14:54:50Z, Good, Raw, Double, 779.75
2011-01-01T14:55:00Z, 2011-01-01T14:55:00Z, Good, Raw, Double, 718.56
2011-01-01T14:55:10Z, 2011-01-01T14:55:10Z, Good, Raw, Double, 118.87
2011-01-01T14:55:20Z, 2011-01-01T14:55:20Z, Good, Raw, Double, 200.55
2011-01-01T14:55:30Z, 2011-01-01T14:55:30Z, Good, Raw, Double, 458.96
2011-01-01T14:55:40Z, 2011-01-01T14:55:40Z, Good, Raw, Double, 672.23
2011-01-01T14:55:50Z, 2011-01-01T14:55:50Z, Good, Raw, Double, 402.73
2011-01-01T14:56:00Z, 2011-01-01T14:56:00Z, Good, Raw, Double, 675.58
2011-01-01T14:56:10Z, 2011-01-01T14:56:10Z, Good, Raw, Double, 804.16
2011-01-01T14:56:20Z, 2011-01-01T14:56:20Z, Good, Raw, Double, 722.85
2011-01-01T14:56:30Z, 2011-01-01T14:56:30Z, Good, Raw, Double, 561.22
2011-01-01T14:56:40Z, 2011-01-01T14:56:40Z, Good, Raw, Double, 43.34
2011-01-01T14:56:50Z, 2011-01-01T14:56:50Z, Good, Raw, Double, 605.87
2011-01-01T14:57:00Z, 2011-01-01T14:57:00Z, Good, Raw, Double, 305.60
2011-01-01T14:57:10Z, 2011-01-01T14:57:10Z, Good, Raw, Double, 991.27
2011-01-01T14:57:20Z, 2011-01-01T14:57:20Z, Good, Raw, Double, 866.21
2011-01-01T14:57:30Z, 2011-01-01T14:57:30Z, Good, Raw, Double, 816.10
2011-01-01T14:57:40Z, 2011-01-01T14:57:40Z, Good, Raw, Double, 134.24
2011-01-01T14:57:50Z, 2011-01-01T14:57:50Z, Good, Raw, Double, 873.92
2011-01-01T14:58:00Z, 2011-01-01T14:58:00Z, Good, Raw, Double, 708.33
2011-01-01T14:58:10Z, 2011-01-01T14:58:10Z, Good, Raw, Double, 38.10
2011-01-01T14:58:20Z, 2011-01-01T14:58:20Z, Good, Raw, Double, 915.44
2011-01-01T14:58:30Z, 2011-01-01T14:58:30Z, Good, Raw, Double, 761.42
2011-01-01T14:58:40Z, 2011-01-01T14:58:40Z, Good, Raw, Double, 155.20
2011-01-01T14:58:50Z, 2011-01-01T14:58:50Z, Good, Raw, Double, 913.28
2011-01-01T14:59:00Z, 2011-01-01T14:59:00Z, Good, Raw, Double, 764.22
2011-01-01T14:59:10Z, 2011-01-01T14:59:10Z, Good, Raw, Double, 950.03
2011-01-01T14:59:20Z, 2011-01-01T14:59:20Z, Good, Raw, Double, 917.74
2011-01-01T14:59:30Z, 2011-01-01T14:59:30Z, Good, Raw, Double, 75.92
2011-01-01T14:59:40Z, 2011-01-01T14:59:40Z, Good, Raw, Double, 175.34
2011-01-01T14:59:50Z, 2011-01-01T14:59:50Z, Good, Raw, Double, 188.27
2011-01-01T15:00:00Z, 2011-01-01T15:00:00Z, Good, Raw, Double, 111.45
2011-01-01T15:00:10Z, 2011-01-01T15:00:10Z, Good, Raw, Double, 111.59
2011-01-01T15:00:20Z, 2011-01-01T15:00:20Z, Good, Raw, Double, 591.67
2011-01-01T15:00:30Z, 2011-01-01T15:00:30Z, Good, Raw, Double, 770.16
2011-01-01T15:00:40Z, 2011-01-01T15:00:40Z, Good, Raw, Double, 779.29
2011-01-01T15:00:50Z, 2011-01-01T15:00:50Z, Good, Raw, Double, 663.19
2011-01-01T15:01:00Z, 2011-01-01T15:01:00Z, Good, Raw, Double, 6.20
2011-01-01T15:01:10Z, 2011-01-01T15:01:10Z, Good, Raw, Double, 92.55
2011-01-01T15:01:20Z, 2011-01-01T15:01:20Z, Good, Raw, Double, 919.04
2011-01-01T15:01:30Z, 2011-01-01T15:01:30Z, Good, Raw, Double, 320.83
2011-01-01T15:01:40Z, 2011-01-01T15:01:40Z, Good, Raw, Double, 49.18
2011-01-01T15:01:50Z, 2011-01-01T15:01:50Z, Good, Raw, Double, 93.24
2011-01-01T15:02:00Z, 2011-01-01T15:02:00Z, Good, Raw, Double, 133.52
2011-01-01T15:02:10Z, 2011-01-01T15:02:10Z, Good, Raw, Double, 412.30
2011-01-01T15:02:20Z, 2011-01-01T15:02:20Z, Good, Raw, Double, 463.83
2011-01-01T15:02:30Z, 2011-01-01T15:02:30Z, Good, Raw, Double, 84.65
2011-01-01T15:02:40Z, 2011-01-01T15:02:40Z, Good, Raw, Double, 646.29
2011-01-01T15:02:50Z, 2011-01-01T15:02:50Z, Good, Raw, Double, 863.20
2011-01-01T15:03:00Z, 2011-01-01T15:03:00Z, Good, Raw, Double, 87.61
2011-01-01T15:03:10Z, 2011-01-01T15:03:10Z, Good, Raw, Double, 814.18
2011-01-01T15:03:20Z, 2011-01-01T15:03:20Z, Good, Raw, Double, 871.50
2011-01-01T15:03:30Z, 2011-01-01T15:03:30Z, Good, Raw, Double, 496.34
2011-01-01T15:03:40Z, 2011-01-01T15:03:40Z, Good, Raw, Double, 962.43
2011-01-01T15:03:50Z, 2011-01-01T15:03:50Z, Good, Raw, Double, 430.52
2011-01-01T15:04:00Z, 2011-01-01T15:04:00Z, Good, Raw, Double, 85.58
2011-01-01T15:04:10Z, 2011-01-01T15:04:10Z, Good, Raw, Double, 734.30
2011-01-01T15:04:20Z, 2011-01-01T15:04:20Z, Good, Raw, Double, 262.88
2011-01-01T15:04:30Z, 2011-01-01T15:04:30Z, Good, Raw, Double, 703.64
2011-01-01T15:04:40Z, 2011-01-01T15:04:40Z, Good, Raw, Double, 758.10
2011-01-01T15:04:50Z, 2011-01-01T15:04:50Z, Good, Raw, Double, 713.03
2011-01-01T15:05:00Z, 2011-01-01T15:05:00Z, Good, Raw, Double, 534.86
2011-01-01T15:05:10Z, 2011-01-01T15:05:10Z, Good, Raw, Double, 109.27
2011-01-01T15:05:20Z, 2011-01-01T15:05:20Z, Good, Raw, Double, 241.86
2011-01-01T15:05:30Z, 2011-01-01T15:05:30Z, Good, Raw, Double, 980.71
2011-01-01T15:05:40Z, 2011-01-01T15:05:40Z, Good, Raw, Double, 482.03
2011-01-01T15:05:50Z, 2011-01-01T15:05:50Z, Good, Raw, Double, 995.85
2011-01-01T15:06:00Z, 2011-01-01T15:06:00Z, Good, Raw, Double, 957.54
2011-01-01T15:06:10Z, 2011-01-01T15:06:10Z, Good, Raw, Double, 527.60
2011-01-01T15:06:20Z, 2011-01-01T15:06:20Z, Good, Raw, Double, 913.85
2011-01-01T15:06:30Z, 2011-01-01T15:06:30Z, Good, Raw, Double, 26.30
2011-01-01T15:06:40Z, 2011-01-01T15:06:40Z, Good, Raw, Double, 604.11
2011-01-01T15:06:50Z, 2011-01-01T15:06:50Z, Good, Raw, Double, 208.56
2011-01-01T15:07:00Z, 2011-01-01T15:07:00Z, Good, Raw, Double, 583.85
2011-01-01T15:07:10Z, 2011-01-01T15:07:10Z, Good, Raw, Double, 923.82
2011-01-01T15:07:20Z, 2011-01-01T15:07:20Z, Good, Raw, Double, 905.31
2011-01-01T15:07:30Z, 2011-01-01T15:07:30Z, Good, Raw, Double, 390.90
2011-01-01T15:07:40Z, 2011-01-01T15:07:40Z, Good, Raw, Double, 485.93
2011-01-01T15:07:50Z, 2011-01-01T15:07:50Z, Good, Raw, Double, 602.62
2011-01-01T15:08:00Z, 2011-01-01T15:08:00Z, Good, Raw, Double, 121.15
2011-01-01T15:08:10Z, 2011-01-01T15:08:10Z, Good, Raw, Double, 824.73
2011-01-01T15:08:20Z, 2011-01-01T15:08:20Z, Good, Raw, Double, 599.22
2011-01-01T15:08:30Z, 2011-01-01T15:08:30Z, Good, Raw, Double, 252.32
2011-01-01T15:08:40Z, 2011-01-01T15:08:40Z, Good, Raw, Double, 618.48
2011-01-01T15:08:50Z, 2011-01-01T15:08:50Z, Good, Raw, Double, 60.30
2011-01-01T15:09:00Z, 2011-01-01T15:09:00Z, Good, Raw, Double, 487.44
2011-01-01T15:09:10Z, 2011-01-01T15:09:10Z, Good, Raw, Double, 83.76
2011-01-01T15:09:20Z, 2011-01-01T15:09:20Z, Good, Raw, Double, 960.48
2011-01-01T15:09:30Z, 2011-01-01T15:09:30Z, Good, Raw, Double, 315.10
2011-01-01T15:09:40Z, 2011-01-01T15:09:40Z, Good, Raw, Double, 35.83
2011-01-01T15:09:50Z, 2011-01-01T15:09:50Z, Good, Raw, Double, 220.86
2011-01-01T15:10:00Z, 2011-01-01T15:10:00Z, Good, Raw, Double, 517.80
2011-01-01T15:10:10Z, 2011-01-01T15:10:10Z, Good, Raw, Double, 696.32
2011-01-01T15:10:20Z, 2011-01-01T15:10:20Z, Good, Raw, Double, 364.60
2011-01-01T15:10:30Z, 2011-01-01T15:10:30Z, Good, Raw, Double, 398.80
2011-01-01T15:10:40Z, 2011-01-01T15:10:40Z, Good, Raw, Double, 270.62
2011-01-01T15:10:50Z, 2011-01-01T15:10:50Z, Good, Raw, Double, 105.38
2011-01-01T15:11:00Z, 2011-01-01T15:11:00Z, Good, Raw, Double, 558.85
2011-01-01T15:11:10Z, 2011-01-01T15:11:10Z, Good, Raw, Double, 117.55
2011-01-01T15:11:20Z, 2011-01-01T15:11:20Z, Good, Raw, Double, 203.85
2011-01-01T15:11:30Z, 2011-01-01T15:11:30Z, Good, Raw, Double, 985.17
2011-01-01T15:11:40Z, 2011-01-01T15:11:40Z, Good, Raw, Double, 720.55
2011-01-01T15:11:50Z, 2011-01-01T15:11:50Z, Good, Raw, Double, 231.55
2011-01-01T15:12:00Z, 2011-01-01T15:12:00Z, Good, Raw, Double, 256.36
2011-01-01T15:12:10Z, 2011-01-01T15:12:10Z, Good, Raw, Double, 299.47
2011-01-01T15:12:20Z, 2011-01-01T15:12:20Z, Good, Raw, Double, 453.79
2011-01-01T15:12:30Z, 2011-01-01T15:12:30Z, Good, Raw, Double, 807.58
2011-01-01T15:12:40Z, 2011-01-01T15:12:40Z, Good, Raw, Double, 332.14
2011-01-01T15:12:50Z, 2011-01-01T15:12:50Z, Good, Raw, Double, 751.00
2011-01-01T15:13:00Z, 2011-01-01T15:13:00Z, Good, Raw, Double, 338.70
2011-01-01T15:13:10Z, 2011-01-01T15:13:10Z, Good, Raw, Double, 66.21
2011-01-01T15:13:20Z, 2011-01-01T15:13:20Z, Good, Raw, Double, 255.09
2011-01-01T15:13:30Z, 2011-01-01T15:13:30Z, Good, Raw, Double, 838.87
2011-01-01T15:13:40Z, 2011-01-01T15:13:40Z, Good, Raw, Double, 454.48
2011-01-01T15:13:50Z, 2011-01-01T15:13:50Z, Good, Raw, Double, 148.79
2011-01-01T15:14:00Z, 2011-01-01T15:14:00Z, Good, Raw, Double, 909.59
2011-01-01T15:14:10Z, 2011-01-01T15:14:10Z, Good, Raw, Double, 429.38
2011-01-01T15:14:20Z, 2011-01-01T15:14:20Z, Good, Raw, Double, 874.82
2011-01-01T15:14:30Z, 2011-01-01T15:14:30Z, Good, Raw, Double, 974.60
2011-01-01T15:14:40Z, 2011-01-01T15:14:40Z, Good, Raw, Double, 550.81
2011-01-01T15:14:50Z, 2011-01-01T15:14:50Z, Good, Raw, Double, 295.02
2011-01-01T15:15:00Z, 2011-01-01T15:15:00Z, Good, Raw, Double, 863.32
2011-01-01T15:15:10Z, 2011-01-01T15:15:10Z, Good, Raw, Double, 625.74
2011-01-01T15:15:20Z, 2011-01-01T15:15:20Z, Good, Raw, Double, 715.87
2011-01-01T15:15:30Z, 2011-01-01T15:15:30Z, Good, Raw, Double, 177.94
2011-01-01T15:15:40Z, 2011-01-01T15:15:40Z, Good, Raw, Double, 979.07
2011-01-01T15:15:50Z, 2011-01-01T15:15:50Z, Good, Raw, Double, 791.98
2011-01-01T15:16:00Z, 2011-01-01T15:16:00Z, Good, Raw, Double, 656.27
2011-01-01T15:16:10Z, 2011-01-01T15:16:10Z, Good, Raw, Double, 75.33
2011-01-01T15:16:20Z, 2011-01-01T15:16:20Z, Good, Raw, Double, 827.47
2011-01-01T15:16:30Z, 2011-01-01T15:16:30Z, Good, Raw, Double, 455.05
2011-01-01T15:16:40Z, 2011-01-01T15:16:40Z, Good, Raw, Double, 588.77
2011-01-01T15:16:50Z, 2011-01-01T15:16:50Z, Good, Raw, Double, 306.06
2011-01-01T15:17:00Z, 2011-01-01T15:17:00Z, Good, Raw, Double, 609.88
2011-01-01T15:17:10Z, 2011-01-01T15:17:10Z, Good, Raw, Double, 461.82
2011-01-01T15:17:20Z, 2011-01-01T15:17:20Z, Good, Raw, Double, 587.94
2011-01-01T15:17:30Z, 2011-01-01T15:17:30Z, Good, Raw, Double, 741.71
2011-01-01T15:17:40Z, 2011-01-01T15:17:40Z, Good, Raw, Double, 96.22
2011-01-01T15:17:50Z, 2011-01-01T15:17:50Z, Good, Raw, Double, 34.43
2011-01-01T15:18:00Z, 2011-01-01T15:18:00Z, Good, Raw, Double, 349.61
2011-01-01T15:18:10Z, 2011-01-01T15:18:10Z, Good, Raw, Double, 167.66
2011-01-01T15:18:20Z, 2011-01-01T15:18:20Z, Good, Raw, Double, 26.86
2011-01-01T15:18:30Z, 2011-01-01T15:18:30Z, Good, Raw, Double, 916.16
2011-01-01T15:18:40Z, 2011-01-01T15:18:40Z, Good, Raw, Double, 398.87
2011-01-01T15:18:50Z, 2011-01-01T15:18:50Z, Good, Raw, Double, 12.36
2011-01-01T15:19:00Z, 2011-01-01T15:19:00Z, Good, Raw, Double, 474.48
2011-01-01T15:19:10Z, 2011-01-01T15:19:10Z, Good, Raw, Double, 747.67
2011-01-01T15:19:20Z, 2011-01-01T15:19:20Z, Good, Raw, Double, 442.01
2011-01-01T15:19:30Z, 2011-01-01T15:19:30Z, Good, Raw, Double, 242.53
2011-01-01T15:19:40Z, 2011-01-01T15:19:40Z, Good, Raw, Double, 781.40
2011-01-01T15:19:50Z, 2011-01-01T15:19:50Z, Good, Raw, Double, 817.64
2011-01-01T15:20:00Z, 2011-01-01T15:20:00Z, Good, Raw, Double, 733.24
2011-01-01T15:20:10Z, 2011-01-01T15:20:10Z, Good, Raw, Double, 731.80
